class_id,status,difference_kind,case_count,case_label,logical_args,method1_status,method2_status,method1_exception_class,method2_exception_class,error
7243,no_difference,,7,,[],,,,,
7254,no_difference,,7,,[],,,,,
7273,no_difference,,1,,[],,,,,
7246,no_difference,,9,,[],,,,,
7291,no_difference,,1,,[],,,,,
7276,no_difference,,1,,[],,,,,
7290,no_difference,,1,,[],,,,,
7298,no_difference,,7,,[],,,,,
7344,no_difference,,1,,[],,,,,
7346,no_difference,,4,,[],,,,,
7392,no_difference,,7,,[],,,,,
7358,no_difference,,1,,[],,,,,
7390,no_difference,,7,,[],,,,,
7391,no_difference,,1,,[],,,,,
7395,no_difference,,1,,[],,,,,
7454,no_difference,,4,,[],,,,,
7403,no_difference,,1,,[],,,,,
7485,no_difference,,7,,[],,,,,
7430,no_difference,,7,,[],,,,,
7486,no_difference,,1,,[],,,,,
7502,no_difference,,4,,[],,,,,
7490,no_difference,,4,,[],,,,,
7527,no_difference,,4,,[],,,,,
7491,no_difference,,1,,[],,,,,
7504,no_difference,,3,,[],,,,,
7579,no_difference,,4,,[],,,,,
7550,no_difference,,1,,[],,,,,
7531,no_difference,,4,,[],,,,,
7640,no_difference,,9,,[],,,,,
7604,no_difference,,7,,[],,,,,
7578,no_difference,,1,,[],,,,,
7638,no_difference,,7,,[],,,,,
7657,no_difference,,7,,[],,,,,
7660,no_difference,,4,,[],,,,,
7708,no_difference,,1,,[],,,,,
7661,no_difference,,4,,[],,,,,
7689,no_difference,,9,,[],,,,,
7665,no_difference,,7,,[],,,,,
7667,no_difference,,7,,[],,,,,
7709,no_difference,,7,,[],,,,,
7690,no_difference,,9,,[],,,,,
7737,no_difference,,1,,[],,,,,
7744,no_difference,,1,,[],,,,,
7748,no_difference,,1,,[],,,,,
7794,no_difference,,1,,[],,,,,
7831,no_difference,,1,,[],,,,,
7796,no_difference,,7,,[],,,,,
7820,no_difference,,1,,[],,,,,
7850,no_difference,,9,,[],,,,,
7885,no_difference,,4,,[],,,,,
7865,no_difference,,1,,[],,,,,
7852,no_difference,,3,,[],,,,,
7893,no_difference,,4,,[],,,,,
7892,no_difference,,9,,[],,,,,
7899,no_difference,,4,,[],,,,,
7906,no_difference,,1,,[],,,,,
7908,no_difference,,25,,[],,,,,
7911,no_difference,,9,,[],,,,,
7922,no_difference,,9,,[],,,,,
7937,no_difference,,1,,[],,,,,
7923,no_difference,,1,,[],,,,,
7942,no_difference,,3,,[],,,,,
7958,no_difference,,6,,[],,,,,
7917,no_difference,,9,,[],,,,,
7943,no_difference,,3,,[],,,,,
7969,no_difference,,9,,[],,,,,
7964,no_difference,,3,,[],,,,,
7962,no_difference,,9,,[],,,,,
7978,no_difference,,1,,[],,,,,
7965,no_difference,,1,,[],,,,,
7974,no_difference,,9,,[],,,,,
7979,no_difference,,1,,[],,,,,
7992,no_difference,,1,,[],,,,,
7995,no_difference,,1,,[],,,,,
7987,no_difference,,1,,[],,,,,
8003,no_difference,,1,,[],,,,,
8005,no_difference,,1,,[],,,,,
8018,no_difference,,1,,[],,,,,
7997,no_difference,,19,,[],,,,,
8007,no_difference,,1,,[],,,,,
8026,no_difference,,3,,[],,,,,
8021,no_difference,,3,,[],,,,,
8027,no_difference,,1,,[],,,,,
8029,no_difference,,6,,[],,,,,
8044,no_difference,,1,,[],,,,,
8034,no_difference,,4,,[],,,,,
8062,no_difference,,1,,[],,,,,
8042,no_difference,,4,,[],,,,,
8076,no_difference,,1,,[],,,,,
8072,no_difference,,1,,[],,,,,
8077,no_difference,,1,,[],,,,,
8084,no_difference,,4,,[],,,,,
8116,no_difference,,3,,[],,,,,
8119,no_difference,,1,,[],,,,,
8083,no_difference,,4,,[],,,,,
8127,no_difference,,1,,[],,,,,
8091,no_difference,,4,,[],,,,,
8080,no_difference,,16,,[],,,,,
8129,no_difference,,1,,[],,,,,
8124,no_difference,,4,,[],,,,,
8132,no_difference,,1,,[],,,,,
8136,no_difference,,1,,[],,,,,
8134,no_difference,,1,,[],,,,,
8148,no_difference,,1,,[],,,,,
8137,no_difference,,1,,[],,,,,
8151,no_difference,,3,,[],,,,,
8149,no_difference,,4,,[],,,,,
8150,no_difference,,7,,[],,,,,
8141,no_difference,,3,,[],,,,,
8156,no_difference,,4,,[],,,,,
8181,no_difference,,4,,[],,,,,
8188,no_difference,,9,,[],,,,,
8263,no_difference,,1,,[],,,,,
8248,no_difference,,1,,[],,,,,
8256,no_difference,,1,,[],,,,,
8270,no_difference,,9,,[],,,,,
8299,no_difference,,1,,[],,,,,
8291,no_difference,,1,,[],,,,,
8323,no_difference,,1,,[],,,,,
8338,no_difference,,1,,[],,,,,
8321,no_difference,,3,,[],,,,,
8314,no_difference,,3,,[],,,,,
8318,no_difference,,3,,[],,,,,
8331,no_difference,,1,,[],,,,,
8342,no_difference,,1,,[],,,,,
8339,no_difference,,1,,[],,,,,
8355,no_difference,,1,,[],,,,,
8371,no_difference,,9,,[],,,,,
8385,no_difference,,3,,[],,,,,
8378,no_difference,,3,,[],,,,,
8376,no_difference,,4,,[],,,,,
8392,no_difference,,3,,[],,,,,
8393,no_difference,,9,,[],,,,,
8413,no_difference,,4,,[],,,,,
8400,no_difference,,1,,[],,,,,
8410,no_difference,,4,,[],,,,,
8415,no_difference,,1,,[],,,,,
8479,no_difference,,4,,[],,,,,
8421,no_difference,,9,,[],,,,,
8419,no_difference,,1,,[],,,,,
8467,no_difference,,4,,[],,,,,
8432,no_difference,,4,,[],,,,,
8492,no_difference,,4,,[],,,,,
8434,no_difference,,4,,[],,,,,
8509,no_difference,,4,,[],,,,,
8517,no_difference,,4,,[],,,,,
8527,no_difference,,10,,[],,,,,
8528,no_difference,,4,,[],,,,,
8533,no_difference,,4,,[],,,,,
8526,no_difference,,16,,[],,,,,
8623,no_difference,,4,,[],,,,,
8534,no_difference,,7,,[],,,,,
8558,no_difference,,4,,[],,,,,
8593,no_difference,,3,,[],,,,,
8545,no_difference,,4,,[],,,,,
8631,no_difference,,4,,[],,,,,
8637,no_difference,,7,,[],,,,,
8640,no_difference,,7,,[],,,,,
8633,no_difference,,1,,[],,,,,
8641,no_difference,,4,,[],,,,,
8652,no_difference,,4,,[],,,,,
8664,no_difference,,9,,[],,,,,
8715,no_difference,,4,,[],,,,,
8665,no_difference,,4,,[],,,,,
8703,no_difference,,1,,[],,,,,
8708,no_difference,,9,,[],,,,,
8720,no_difference,,3,,[],,,,,
8721,no_difference,,1,,[],,,,,
8701,no_difference,,13,,[],,,,,
8722,no_difference,,1,,[],,,,,
8724,no_difference,,4,,[],,,,,
8723,no_difference,,1,,[],,,,,
8728,no_difference,,1,,[],,,,,
8735,no_difference,,1,,[],,,,,
8730,no_difference,,1,,[],,,,,
8751,no_difference,,1,,[],,,,,
8744,no_difference,,4,,[],,,,,
8743,no_difference,,1,,[],,,,,
8752,no_difference,,1,,[],,,,,
8761,no_difference,,1,,[],,,,,
8754,no_difference,,1,,[],,,,,
8759,no_difference,,1,,[],,,,,
8762,no_difference,,3,,[],,,,,
8763,no_difference,,3,,[],,,,,
8766,no_difference,,5,,[],,,,,
8769,no_difference,,3,,[],,,,,
8767,no_difference,,1,,[],,,,,
8770,no_difference,,1,,[],,,,,
8772,no_difference,,3,,[],,,,,
8773,no_difference,,3,,[],,,,,
8774,no_difference,,3,,[],,,,,
8778,no_difference,,3,,[],,,,,
8779,no_difference,,4,,[],,,,,
8780,no_difference,,1,,[],,,,,
8782,no_difference,,1,,[],,,,,
8785,no_difference,,1,,[],,,,,
8829,no_difference,,1,,[],,,,,
8812,no_difference,,4,,[],,,,,
8806,no_difference,,9,,[],,,,,
8834,no_difference,,1,,[],,,,,
8860,no_difference,,1,,[],,,,,
8859,no_difference,,9,,[],,,,,
8896,no_difference,,1,,[],,,,,
8897,no_difference,,1,,[],,,,,
8882,no_difference,,4,,[],,,,,
8861,no_difference,,9,,[],,,,,
8900,no_difference,,1,,[],,,,,
8903,no_difference,,1,,[],,,,,
8901,no_difference,,1,,[],,,,,
8909,no_difference,,4,,[],,,,,
8910,no_difference,,1,,[],,,,,
8934,no_difference,,1,,[],,,,,
8915,no_difference,,1,,[],,,,,
8923,no_difference,,4,,[],,,,,
8920,no_difference,,1,,[],,,,,
8928,no_difference,,1,,[],,,,,
8933,no_difference,,9,,[],,,,,
8935,no_difference,,1,,[],,,,,
8917,no_difference,,1,,[],,,,,
8942,no_difference,,1,,[],,,,,
8937,no_difference,,9,,[],,,,,
8943,no_difference,,4,,[],,,,,
8961,no_difference,,4,,[],,,,,
8968,no_difference,,9,,[],,,,,
8972,no_difference,,4,,[],,,,,
9005,no_difference,,5,,[],,,,,
9011,no_difference,,1,,[],,,,,
8980,no_difference,,1,,[],,,,,
8992,no_difference,,1,,[],,,,,
9015,no_difference,,4,,[],,,,,
9012,no_difference,,9,,[],,,,,
9021,no_difference,,1,,[],,,,,
9027,no_difference,,9,,[],,,,,
9016,no_difference,,4,,[],,,,,
9042,no_difference,,3,,[],,,,,
9040,no_difference,,3,,[],,,,,
9031,no_difference,,9,,[],,,,,
9046,no_difference,,3,,[],,,,,
9044,no_difference,,4,,[],,,,,
9055,no_difference,,7,,[],,,,,
9053,no_difference,,3,,[],,,,,
9048,no_difference,,3,,[],,,,,
9067,no_difference,,1,,[],,,,,
9059,no_difference,,3,,[],,,,,
9064,no_difference,,9,,[],,,,,
9069,no_difference,,1,,[],,,,,
9142,no_difference,,1,,[],,,,,
9081,no_difference,,9,,[],,,,,
9100,no_difference,,1,,[],,,,,
9138,no_difference,,4,,[],,,,,
9161,no_difference,,9,,[],,,,,
9144,no_difference,,4,,[],,,,,
9163,no_difference,,1,,[],,,,,
9153,no_difference,,1,,[],,,,,
9180,no_difference,,4,,[],,,,,
9177,no_difference,,3,,[],,,,,
9184,no_difference,,9,,[],,,,,
9193,no_difference,,1,,[],,,,,
9146,no_difference,,4,,[],,,,,
9188,no_difference,,3,,[],,,,,
9196,no_difference,,1,,[],,,,,
9199,no_difference,,6,,[],,,,,
9206,no_difference,,7,,[],,,,,
9219,no_difference,,1,,[],,,,,
9230,no_difference,,9,,[],,,,,
9242,no_difference,,9,,[],,,,,
9233,no_difference,,9,,[],,,,,
9267,no_difference,,1,,[],,,,,
9269,no_difference,,1,,[],,,,,
9255,no_difference,,9,,[],,,,,
9272,no_difference,,1,,[],,,,,
9284,no_difference,,4,,[],,,,,
9278,no_difference,,4,,[],,,,,
9299,no_difference,,3,,[],,,,,
9307,no_difference,,4,,[],,,,,
9309,no_difference,,4,,[],,,,,
9296,no_difference,,3,,[],,,,,
9316,no_difference,,1,,[],,,,,
9317,no_difference,,1,,[],,,,,
9315,no_difference,,1,,[],,,,,
9357,no_difference,,1,,[],,,,,
9322,no_difference,,4,,[],,,,,
9320,no_difference,,1,,[],,,,,
9342,no_difference,,1,,[],,,,,
9379,no_difference,,7,,[],,,,,
9387,no_difference,,1,,[],,,,,
9365,no_difference,,1,,[],,,,,
9380,no_difference,,1,,[],,,,,
9339,no_difference,,4,,[],,,,,
9395,no_difference,,1,,[],,,,,
9385,no_difference,,1,,[],,,,,
9393,no_difference,,1,,[],,,,,
9396,no_difference,,4,,[],,,,,
9405,no_difference,,4,,[],,,,,
9404,no_difference,,9,,[],,,,,
9439,no_difference,,1,,[],,,,,
9482,no_difference,,1,,[],,,,,
9468,no_difference,,1,,[],,,,,
9458,no_difference,,1,,[],,,,,
9486,no_difference,,1,,[],,,,,
9463,no_difference,,1,,[],,,,,
9498,no_difference,,1,,[],,,,,
9476,no_difference,,1,,[],,,,,
9495,no_difference,,1,,[],,,,,
9511,no_difference,,1,,[],,,,,
9509,no_difference,,1,,[],,,,,
9518,no_difference,,1,,[],,,,,
9519,no_difference,,10,,[],,,,,
9525,no_difference,,1,,[],,,,,
9557,no_difference,,1,,[],,,,,
9555,no_difference,,1,,[],,,,,
9528,no_difference,,1,,[],,,,,
9520,no_difference,,1,,[],,,,,
9568,no_difference,,1,,[],,,,,
9560,no_difference,,9,,[],,,,,
9611,no_difference,,9,,[],,,,,
9631,no_difference,,1,,[],,,,,
9663,no_difference,,1,,[],,,,,
9666,no_difference,,4,,[],,,,,
9676,no_difference,,9,,[],,,,,
9779,no_difference,,9,,[],,,,,
9759,no_difference,,4,,[],,,,,
9718,no_difference,,9,,[],,,,,
9756,no_difference,,9,,[],,,,,
9695,no_difference,,9,,[],,,,,
9778,no_difference,,4,,[],,,,,
9692,no_difference,,4,,[],,,,,
9803,no_difference,,9,,[],,,,,
9813,no_difference,,1,,[],,,,,
9821,no_difference,,1,,[],,,,,
9875,no_difference,,1,,[],,,,,
9819,no_difference,,9,,[],,,,,
9841,no_difference,,1,,[],,,,,
9825,no_difference,,9,,[],,,,,
9845,no_difference,,9,,[],,,,,
9860,no_difference,,9,,[],,,,,
9853,no_difference,,9,,[],,,,,
9895,no_difference,,1,,[],,,,,
9886,no_difference,,1,,[],,,,,
9901,no_difference,,1,,[],,,,,
9903,no_difference,,1,,[],,,,,
9904,no_difference,,1,,[],,,,,
9917,no_difference,,1,,[],,,,,
9905,no_difference,,4,,[],,,,,
9913,no_difference,,1,,[],,,,,
9925,no_difference,,4,,[],,,,,
9971,no_difference,,4,,[],,,,,
10026,no_difference,,1,,[],,,,,
9993,no_difference,,1,,[],,,,,
10044,no_difference,,4,,[],,,,,
10034,no_difference,,1,,[],,,,,
10052,no_difference,,16,,[],,,,,
10125,no_difference,,3,,[],,,,,
10055,no_difference,,9,,[],,,,,
9909,no_difference,,4,,[],,,,,
10122,no_difference,,4,,[],,,,,
10143,no_difference,,6,,[],,,,,
10147,no_difference,,4,,[],,,,,
10199,no_difference,,4,,[],,,,,
10190,no_difference,,1,,[],,,,,
10204,no_difference,,4,,[],,,,,
10181,no_difference,,9,,[],,,,,
10206,no_difference,,4,,[],,,,,
10242,no_difference,,4,,[],,,,,
10355,no_difference,,4,,[],,,,,
10314,no_difference,,1,,[],,,,,
10319,no_difference,,9,,[],,,,,
10285,no_difference,,4,,[],,,,,
10316,no_difference,,1,,[],,,,,
10356,no_difference,,4,,[],,,,,
10385,no_difference,,1,,[],,,,,
10362,no_difference,,9,,[],,,,,
10371,no_difference,,9,,[],,,,,
10392,no_difference,,4,,[],,,,,
10388,no_difference,,7,,[],,,,,
10432,no_difference,,1,,[],,,,,
10531,no_difference,,1,,[],,,,,
10458,no_difference,,4,,[],,,,,
10510,no_difference,,4,,[],,,,,
10533,no_difference,,4,,[],,,,,
10544,no_difference,,4,,[],,,,,
10559,no_difference,,1,,[],,,,,
10594,no_difference,,4,,[],,,,,
10564,no_difference,,1,,[],,,,,
10703,no_difference,,4,,[],,,,,
10734,no_difference,,4,,[],,,,,
10743,no_difference,,4,,[],,,,,
10756,no_difference,,9,,[],,,,,
10819,no_difference,,4,,[],,,,,
10769,no_difference,,4,,[],,,,,
10829,no_difference,,1,,[],,,,,
10837,no_difference,,7,,[],,,,,
10845,no_difference,,9,,[],,,,,
10844,no_difference,,7,,[],,,,,
10854,no_difference,,4,,[],,,,,
10695,no_difference,,4,,[],,,,,
10907,no_difference,,1,,[],,,,,
10919,no_difference,,4,,[],,,,,
10906,no_difference,,4,,[],,,,,
10873,no_difference,,4,,[],,,,,
10922,no_difference,,9,,[],,,,,
10927,no_difference,,9,,[],,,,,
10928,no_difference,,4,,[],,,,,
10926,no_difference,,4,,[],,,,,
10940,no_difference,,4,,[],,,,,
10941,no_difference,,9,,[],,,,,
10930,no_difference,,9,,[],,,,,
10955,no_difference,,4,,[],,,,,
10966,no_difference,,4,,[],,,,,
10969,no_difference,,4,,[],,,,,
10970,no_difference,,4,,[],,,,,
10968,no_difference,,4,,[],,,,,
10971,no_difference,,4,,[],,,,,
10974,no_difference,,4,,[],,,,,
10991,no_difference,,3,,[],,,,,
10975,no_difference,,4,,[],,,,,
10995,no_difference,,3,,[],,,,,
10997,no_difference,,3,,[],,,,,
11003,no_difference,,9,,[],,,,,
11013,no_difference,,4,,[],,,,,
11014,no_difference,,4,,[],,,,,
11026,no_difference,,1,,[],,,,,
11020,no_difference,,10,,[],,,,,
11029,no_difference,,4,,[],,,,,
11024,no_difference,,4,,[],,,,,
11041,no_difference,,4,,[],,,,,
11042,no_difference,,4,,[],,,,,
11044,no_difference,,4,,[],,,,,
11062,no_difference,,4,,[],,,,,
11090,no_difference,,4,,[],,,,,
11099,no_difference,,4,,[],,,,,
11108,no_difference,,1,,[],,,,,
11126,no_difference,,4,,[],,,,,
11143,no_difference,,1,,[],,,,,
11149,no_difference,,1,,[],,,,,
11162,no_difference,,9,,[],,,,,
11178,no_difference,,4,,[],,,,,
11188,no_difference,,9,,[],,,,,
11196,no_difference,,4,,[],,,,,
11208,no_difference,,3,,[],,,,,
11201,no_difference,,9,,[],,,,,
11254,no_difference,,4,,[],,,,,
11283,no_difference,,1,,[],,,,,
11256,no_difference,,1,,[],,,,,
11284,no_difference,,1,,[],,,,,
11259,no_difference,,1,,[],,,,,
11303,no_difference,,1,,[],,,,,
11289,no_difference,,1,,[],,,,,
11309,no_difference,,1,,[],,,,,
11317,no_difference,,9,,[],,,,,
11311,no_difference,,1,,[],,,,,
11324,no_difference,,4,,[],,,,,
11326,no_difference,,4,,[],,,,,
11344,no_difference,,1,,[],,,,,
11328,no_difference,,9,,[],,,,,
11343,no_difference,,1,,[],,,,,
11346,no_difference,,1,,[],,,,,
11354,no_difference,,4,,[],,,,,
11350,no_difference,,10,,[],,,,,
11383,no_difference,,4,,[],,,,,
11378,no_difference,,13,,[],,,,,
11403,no_difference,,4,,[],,,,,
11397,no_difference,,10,,[],,,,,
11418,no_difference,,1,,[],,,,,
11408,no_difference,,9,,[],,,,,
11411,no_difference,,1,,[],,,,,
11443,no_difference,,1,,[],,,,,
11435,no_difference,,1,,[],,,,,
11471,no_difference,,4,,[],,,,,
11456,no_difference,,1,,[],,,,,
11528,no_difference,,1,,[],,,,,
11551,no_difference,,9,,[],,,,,
11690,no_difference,,4,,[],,,,,
11606,no_difference,,4,,[],,,,,
11728,no_difference,,4,,[],,,,,
11791,no_difference,,4,,[],,,,,
11826,no_difference,,4,,[],,,,,
11758,no_difference,,4,,[],,,,,
11834,no_difference,,16,,[],,,,,
11835,no_difference,,4,,[],,,,,
11869,no_difference,,4,,[],,,,,
11840,no_difference,,4,,[],,,,,
11905,no_difference,,1,,[],,,,,
11908,no_difference,,4,,[],,,,,
11964,no_difference,,4,,[],,,,,
11958,no_difference,,4,,[],,,,,
11992,no_difference,,1,,[],,,,,
12008,no_difference,,4,,[],,,,,
12034,no_difference,,4,,[],,,,,
12058,no_difference,,4,,[],,,,,
12127,no_difference,,4,,[],,,,,
12070,no_difference,,1,,[],,,,,
12144,no_difference,,4,,[],,,,,
12179,no_difference,,7,,[],,,,,
12169,no_difference,,7,,[],,,,,
12028,no_difference,,13,,[],,,,,
12200,no_difference,,7,,[],,,,,
12193,no_difference,,7,,[],,,,,
12253,no_difference,,4,,[],,,,,
12263,no_difference,,1,,[],,,,,
12294,no_difference,,1,,[],,,,,
12305,no_difference,,4,,[],,,,,
12290,no_difference,,4,,[],,,,,
12380,no_difference,,4,,[],,,,,
12377,no_difference,,4,,[],,,,,
12416,no_difference,,4,,[],,,,,
12418,no_difference,,1,,[],,,,,
12411,no_difference,,4,,[],,,,,
12475,no_difference,,4,,[],,,,,
12417,no_difference,,4,,[],,,,,
12477,no_difference,,9,,[],,,,,
12503,no_difference,,4,,[],,,,,
12527,no_difference,,4,,[],,,,,
12517,no_difference,,1,,[],,,,,
12522,no_difference,,7,,[],,,,,
12530,no_difference,,7,,[],,,,,
12562,no_difference,,4,,[],,,,,
12589,no_difference,,1,,[],,,,,
12597,no_difference,,1,,[],,,,,
12595,no_difference,,1,,[],,,,,
12572,no_difference,,4,,[],,,,,
12592,no_difference,,7,,[],,,,,
12598,no_difference,,4,,[],,,,,
12602,no_difference,,7,,[],,,,,
12606,no_difference,,4,,[],,,,,
12612,no_difference,,7,,[],,,,,
12615,no_difference,,4,,[],,,,,
12619,no_difference,,4,,[],,,,,
12620,no_difference,,7,,[],,,,,
12622,no_difference,,9,,[],,,,,
12637,no_difference,,10,,[],,,,,
12640,no_difference,,10,,[],,,,,
12636,no_difference,,7,,[],,,,,
12664,no_difference,,7,,[],,,,,
12675,no_difference,,1,,[],,,,,
12676,no_difference,,7,,[],,,,,
12683,no_difference,,4,,[],,,,,
12684,no_difference,,4,,[],,,,,
12689,no_difference,,4,,[],,,,,
12710,no_difference,,3,,[],,,,,
12726,no_difference,,4,,[],,,,,
12729,no_difference,,1,,[],,,,,
12757,no_difference,,1,,[],,,,,
12736,no_difference,,1,,[],,,,,
12761,no_difference,,1,,[],,,,,
12775,no_difference,,4,,[],,,,,
12717,no_difference,,16,,[],,,,,
12778,no_difference,,4,,[],,,,,
12788,no_difference,,4,,[],,,,,
12774,no_difference,,7,,[],,,,,
12798,no_difference,,1,,[],,,,,
12792,no_difference,,1,,[],,,,,
12817,no_difference,,1,,[],,,,,
12819,no_difference,,4,,[],,,,,
12820,no_difference,,1,,[],,,,,
12834,no_difference,,1,,[],,,,,
12823,no_difference,,16,,[],,,,,
12830,no_difference,,1,,[],,,,,
12838,no_difference,,1,,[],,,,,
12843,no_difference,,1,,[],,,,,
12848,no_difference,,3,,[],,,,,
12890,no_difference,,4,,[],,,,,
12916,no_difference,,4,,[],,,,,
12915,no_difference,,7,,[],,,,,
12913,no_difference,,7,,[],,,,,
12917,no_difference,,4,,[],,,,,
12924,no_difference,,1,,[],,,,,
12921,no_difference,,4,,[],,,,,
12990,no_difference,,1,,[],,,,,
12961,no_difference,,1,,[],,,,,
12960,no_difference,,1,,[],,,,,
13001,no_difference,,1,,[],,,,,
13013,no_difference,,4,,[],,,,,
13009,no_difference,,1,,[],,,,,
13016,no_difference,,4,,[],,,,,
13045,no_difference,,4,,[],,,,,
13063,no_difference,,4,,[],,,,,
13118,no_difference,,4,,[],,,,,
13122,no_difference,,3,,[],,,,,
13082,no_difference,,1,,[],,,,,
13173,no_difference,,3,,[],,,,,
13146,no_difference,,3,,[],,,,,
13244,no_difference,,3,,[],,,,,
13219,no_difference,,3,,[],,,,,
13198,difference_found,exception,4,novel_0_2,"[""\"" \""""]",EX,EX,java.lang.NumberFormatException,java.lang.StringIndexOutOfBoundsException,
13239,no_difference,,3,,[],,,,,
13266,no_difference,,4,,[],,,,,
13317,no_difference,,4,,[],,,,,
13366,no_difference,,3,,[],,,,,
13367,no_difference,,3,,[],,,,,
13364,no_difference,,3,,[],,,,,
13391,no_difference,,4,,[],,,,,
13396,no_difference,,3,,[],,,,,
13537,no_difference,,4,,[],,,,,
13407,no_difference,,3,,[],,,,,
13271,no_difference,,16,,[],,,,,
13541,no_difference,,4,,[],,,,,
13480,no_difference,,4,,[],,,,,
13561,no_difference,,4,,[],,,,,
13562,no_difference,,4,,[],,,,,
13631,no_difference,,4,,[],,,,,
13599,no_difference,,4,,[],,,,,
13637,no_difference,,3,,[],,,,,
13633,no_difference,,4,,[],,,,,
13652,no_difference,,4,,[],,,,,
13653,no_difference,,4,,[],,,,,
13665,no_difference,,4,,[],,,,,
13670,no_difference,,16,,[],,,,,
20964,no_difference,,7,,[],,,,,
